group,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
overall,task,1603816,0.18399728560678558,0.3599663570910231,0.5745607579195842,0.5949591474333714
overall,social,1583134,0.20171416869225048,0.3642532510616084,0.4653980214265997,0.4539773638870746
