corpus,branch,source_mode,smoother,param,dataset,session_id,n_frames,ccc,mae,rmse,pearson
noxi_j,metadata_head,best_single,ema,0.05,noxij,126,30800,0.6039736315572175,0.0695261213116868,0.09463496519716212,0.6255377129183051
noxi_j,metadata_head,best_single,ema,0.05,noxij,143,42050,0.5121434189250167,0.04219432283377435,0.06450233496547671,0.5303395836237645
noxi_j,metadata_head,best_single,ema,0.05,noxij,144,38500,0.576174345788785,0.04467521915420781,0.0668010084607518,0.7086856470055438
noxi_j,metadata_head,best_single,ema,0.05,noxij,145,54698,0.4848928275627763,0.059787992996358605,0.08698075763966809,0.6389238333219232
noxi_j,metadata_head,best_single,ema,0.05,noxij,146,72600,0.5508889190329221,0.05003796801853123,0.06663453090555872,0.7061926012327965
noxi_j,metadata_head,best_single,ema,0.1,noxij,121,28100,0.699453555945755,0.06483279719016415,0.09563017362755753,0.7497728140292118
noxi_j,metadata_head,best_single,ema,0.1,noxij,122,31700,0.6804597613717082,0.06400367916568346,0.08258572803046263,0.6810441571553151
noxi_j,metadata_head,best_single,ema,0.1,noxij,123,35150,0.5906345034103216,0.0755366759355149,0.1038322229586863,0.6651049364043313
noxi_j,metadata_head,best_single,ema,0.1,noxij,124,34400,0.6904078783116815,0.0555708632792752,0.08230903560494991,0.7569864634158291
noxi_j,metadata_head,best_single,ema,0.1,noxij,125,32750,0.6400017309479232,0.07304525885737179,0.09543058153582189,0.6976440483609997
noxi_j,metadata_head,best_single,ema,0.1,noxij,126,30800,0.6043072006838631,0.0693352762544007,0.09436529771496593,0.6269339377529946
noxi_j,metadata_head,best_single,ema,0.1,noxij,143,42050,0.5198666817805997,0.042190697553449875,0.06378523109739374,0.5375408931623039
noxi_j,metadata_head,best_single,ema,0.1,noxij,144,38500,0.5866994838259525,0.04460473213473292,0.0658520350746689,0.7201998476999534
noxi_j,metadata_head,best_single,ema,0.1,noxij,145,54698,0.49902525055047653,0.05942924683222875,0.08585132687710383,0.6571320917286388
noxi_j,metadata_head,best_single,ema,0.1,noxij,146,72600,0.5586821720795636,0.04986038645033047,0.06601266319370039,0.7154246656873874
noxi_j,metadata_head,best_single,ema,0.2,noxij,121,28100,0.6986836974210827,0.0650402816136653,0.09574017709417507,0.7490211004370333
noxi_j,metadata_head,best_single,ema,0.2,noxij,122,31700,0.6784067512948805,0.06415777283775938,0.08283068427798777,0.6789541520589722
noxi_j,metadata_head,best_single,ema,0.2,noxij,123,35150,0.5884345386015065,0.07571645405902201,0.10418027626543722,0.6625871333912141
noxi_j,metadata_head,best_single,ema,0.2,noxij,124,34400,0.6875172722662164,0.055941123754654085,0.08269323374378376,0.7538265583508263
noxi_j,metadata_head,best_single,ema,0.2,noxij,125,32750,0.6391568254937633,0.07309747564668874,0.09548410815001716,0.6966945649153486
noxi_j,metadata_head,best_single,ema,0.2,noxij,126,30800,0.6036144636754974,0.06932023695842364,0.09435316309756105,0.6266606496017114
noxi_j,metadata_head,best_single,ema,0.2,noxij,143,42050,0.5233658559722837,0.04231929963153622,0.06348525395291381,0.5408781423531037
noxi_j,metadata_head,best_single,ema,0.2,noxij,144,38500,0.5921364938810438,0.04465026564584535,0.06536584084488851,0.7262164429018625
noxi_j,metadata_head,best_single,ema,0.2,noxij,145,54698,0.5056280500861194,0.05928921598369952,0.08533866408115413,0.6656756737162808
noxi_j,metadata_head,best_single,ema,0.2,noxij,146,72600,0.5614561505475274,0.049876151127325914,0.06584206656649863,0.7185832551343742
