domain,role,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
CR,purple,task,65346,0.45473570530315927,0.43955050345250934,0.750702187049113,0.736265417929177
CR,purple,social,17295,0.11335269218624613,0.18967800470657684,0.3509134596242019,0.27123446082682856
CR,yellow,task,0,nan,nan,nan,nan
CR,yellow,social,0,nan,nan,nan,nan
