domain,mode,param,head,class,support,predicted,precision,recall,f1,true_positive,false_positive,false_negative
CC,baseline,none,task,0,124893,113928,0.8519766870304052,0.7771772637377595,0.8128598406337801,97064,16864,27829
CC,baseline,none,task,1,19302,13517,0.32573795960642155,0.22811107657237592,0.26832018038331457,4403,9114,14899
CC,baseline,none,task,2,26642,22517,0.2957321135142337,0.24994369792057652,0.2709168209280091,6659,15858,19983
CC,baseline,none,task,3,44855,65730,0.4689943709113038,0.6872589454910266,0.5575258850657864,30827,34903,14028
CC,baseline,none,social,0,13381,36765,0.22635658914728682,0.6219266123608101,0.33191082040441905,8322,28443,5059
CC,baseline,none,social,1,13735,9156,0.22782874617737003,0.15187477247906808,0.18225503472980648,2086,7070,11649
CC,baseline,none,social,2,60794,21010,0.5448833888624465,0.1883080567161233,0.2798885140090949,11448,9562,49346
CC,baseline,none,social,3,2700,11391,0.005003950487226758,0.021111111111111112,0.008090270385352353,57,11334,2643
CC,baseline,none,social,4,94006,106294,0.6518335936177019,0.7370380614003361,0.6918222666000999,69286,37008,24720
CC,hmm_uniform_start,mix=0.25;strength=0.25;alpha=1,task,0,124893,114128,0.8518330295808215,0.7784103192332636,0.8134682726622345,97218,16910,27675
CC,hmm_uniform_start,mix=0.25;strength=0.25;alpha=1,task,1,19302,13358,0.3297649348704896,0.22821469277795048,0.269748928352725,4405,8953,14897
CC,hmm_uniform_start,mix=0.25;strength=0.25;alpha=1,task,2,26642,22452,0.29654373775164794,0.2499061632009609,0.2712347741068155,6658,15794,19984
CC,hmm_uniform_start,mix=0.25;strength=0.25;alpha=1,task,3,44855,65754,0.4687775648629741,0.6871920633151265,0.557350667667188,30824,34930,14031
CC,hmm_uniform_start,mix=0.25;strength=0.25;alpha=1,social,0,13381,36689,0.22696175965548257,0.6223002765114715,0.3326143399241063,8327,28362,5054
CC,hmm_uniform_start,mix=0.25;strength=0.25;alpha=1,social,1,13735,9156,0.2306684141546527,0.15376774663269022,0.1845266698702547,2112,7044,11623
