domain,mode,param,head,class,support,predicted,precision,recall,f1,true_positive,false_positive,false_negative
CR,hmm_uniform_start,mix=0.75;strength=8;alpha=1,task,1,4384,0,nan,0.0,nan,0,0,4384
CR,hmm_uniform_start,mix=0.75;strength=8;alpha=1,task,2,1298,3742,0.3468733297701764,1.0,0.515079365079365,1298,2444,0
CR,hmm_uniform_start,mix=0.75;strength=8;alpha=1,task,3,12257,14187,0.7520265031366744,0.8704413804356694,0.8069127212222055,10669,3518,1588
CR,hmm_uniform_start,mix=0.75;strength=8;alpha=1,social,0,954,9357,0.03687079192048734,0.36163522012578614,0.0669188245562991,345,9012,609
CR,hmm_uniform_start,mix=0.75;strength=8;alpha=1,social,1,3077,6735,0.4568671121009651,1.0,0.6271911944557684,3077,3658,0
CR,hmm_uniform_start,mix=0.75;strength=8;alpha=1,social,2,11812,1203,1.0,0.1018455807653234,0.1848636189012678,1203,0,10609
CR,hmm_uniform_start,mix=0.75;strength=8;alpha=1,social,3,1452,0,nan,0.0,nan,0,0,1452
CR,hmm_uniform_start,mix=0.75;strength=8;alpha=1,social,4,0,0,nan,nan,nan,0,0,0
CR,hmm_uniform_start,mix=0.75;strength=12;alpha=1,task,0,47407,47587,0.9171832643368988,0.9206657244710696,0.9189211950228435,43646,3941,3761
CR,hmm_uniform_start,mix=0.75;strength=12;alpha=1,task,1,4384,0,nan,0.0,nan,0,0,4384
CR,hmm_uniform_start,mix=0.75;strength=12;alpha=1,task,2,1298,3485,0.37245337159253944,1.0,0.5427555927242316,1298,2187,0
CR,hmm_uniform_start,mix=0.75;strength=12;alpha=1,task,3,12257,14274,0.7520666946896455,0.8758260585787713,0.809242018770495,10735,3539,1522
CR,hmm_uniform_start,mix=0.75;strength=12;alpha=1,social,0,954,9814,0.03168942327287549,0.3259958071278826,0.057763744427934624,311,9503,643
CR,hmm_uniform_start,mix=0.75;strength=12;alpha=1,social,1,3077,6324,0.48655913978494625,1.0,0.6546112115732369,3077,3247,0
CR,hmm_uniform_start,mix=0.75;strength=12;alpha=1,social,2,11812,1157,1.0,0.09795123603115476,0.1784254761353998,1157,0,10655
CR,hmm_uniform_start,mix=0.75;strength=12;alpha=1,social,3,1452,0,nan,0.0,nan,0,0,1452
CR,hmm_uniform_start,mix=0.75;strength=12;alpha=1,social,4,0,0,nan,nan,nan,0,0,0
CR,hmm_uniform_start,mix=1;strength=0.25;alpha=1,task,0,47407,46029,0.914010732364379,0.887442782711414,0.900530844642322,42071,3958,5336
CR,hmm_uniform_start,mix=1;strength=0.25;alpha=1,task,1,4384,383,0.0,0.0,nan,0,383,4384
