role,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
purple,task,384143,0.30665233194614977,0.4917321966536251,0.6457462811270704,0.6012005945702512
purple,social,384143,0.30991628431344276,0.4121494167967527,0.6857192697970376,0.6686234032638887
yellow,task,0,nan,nan,nan,nan
yellow,social,0,nan,nan,nan,nan
