domain,role,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
CR,purple,task,384143,0.27274012332286923,0.4231535607153862,0.7132419794660919,0.7069346571459066
CR,purple,social,384143,0.1721020043832325,0.2589120218937643,0.6494082270266659,0.6914039823711482
CR,yellow,task,0,nan,nan,nan,nan
CR,yellow,social,0,nan,nan,nan,nan
