role,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
purple,task,384143,0.27035801292105366,0.42536433513553584,0.7098481542642956,0.6997992934922672
purple,social,384143,0.15769467115179658,0.2256697758411151,0.6546939894875937,0.7078145378153448
yellow,task,0,nan,nan,nan,nan
yellow,social,0,nan,nan,nan,nan
