epoch,train_loss,val_ccc,val_mae,val_rmse,val_pearson,best_epoch,best_val_ccc,stale_epochs
1,0.3516387297813572,0.8321212720527341,0.0830940525956164,0.10634942088988703,0.8755065072976265,1,0.8321212720527341,0
2,0.17397537560605292,0.8783847816528265,0.07138859855898069,0.09219377535942297,0.9007322497489056,2,0.8783847816528265,0
3,0.14166381332411696,0.8823008374769391,0.06881417587533831,0.09115086723645538,0.8859287705294799,3,0.8823008374769391,0
4,0.12471806691653693,0.902081734491384,0.060804968304210984,0.08013630686296498,0.9052736779645717,4,0.902081734491384,0
5,0.10995732136626742,0.8976434549042377,0.059609688763872334,0.0784661849851789,0.9023982400531734,4,0.902081734491384,1
6,0.10739098055594003,0.8680759514116692,0.07407518266192802,0.09209064734968064,0.9002367212130484,4,0.902081734491384,2
7,0.10053326211758513,0.8951681978122017,0.06024678767377892,0.07871035513720913,0.9029984218773099,4,0.902081734491384,3
8,0.09343951373402752,0.9025808101009054,0.059269948736466,0.0789820123494935,0.9040332398015704,4,0.902081734491384,4
9,0.09048040756093922,0.9102412626684704,0.05977714128302071,0.0778551866912297,0.9155617540023014,9,0.9102412626684704,0
10,0.08506679423709414,0.8971124696261673,0.05944913117311789,0.07846341164060618,0.9033660606397844,9,0.9102412626684704,1
11,0.0829134698011982,0.8840349418983738,0.06565198381081766,0.08449315484149646,0.8970120931727752,9,0.9102412626684704,2
12,0.07998210325169919,0.880350291291831,0.06718255711188102,0.0862672988291499,0.9043974578072125,9,0.9102412626684704,3
13,0.07465859647117444,0.8855134235701873,0.06429512216161337,0.0841070086962822,0.8918703450962874,9,0.9102412626684704,4
14,0.07301717885394594,0.8728595021169762,0.07067513530684445,0.08965473847409208,0.8927140368694356,9,0.9102412626684704,5
15,0.07075819895783467,0.8764523602429006,0.06945673410423409,0.08853911958726608,0.9011000714464782,9,0.9102412626684704,6
