dataset,session_id,n_frames,ccc,mae,rmse,pearson
noxi,007,108642,0.9125414630134402,0.05576049621324562,0.07103294751005151,0.9356615150092386
noxi,009,45214,0.5403553702709524,0.07343701037261939,0.08857956010849723,0.6925521963001263
noxi,011,72010,0.874011073688948,0.05705851180915557,0.07558227589878642,0.9074712485487887
noxi,014,53448,0.648864278990052,0.0877349672338186,0.09844936467499076,0.8333086290724154
noxi,058,75506,0.7506291656651486,0.062215672823136524,0.07594135556248088,0.788955069060308
noxi,062,67788,0.5813665427541873,0.07414842684811739,0.09102313948877383,0.6270420170820452
noxi,063,31992,0.8305183729855593,0.07636917991584988,0.09918438434752473,0.836462049631265
noxi,074,47716,0.8165613467707653,0.06430890926996305,0.07668299408821104,0.8686867100297375
noxi,075,49752,0.8580516439517601,0.054979031877069186,0.0726806662311069,0.9099791764063759
noxi,076,25068,0.8223051394980874,0.04522082936189976,0.06177197376336005,0.8287049635528958
noxij,121,28100,0.6982688807589917,0.06669639001219298,0.0947120910152286,0.7585061296517229
noxij,122,31700,0.6353969238393333,0.055630056229111526,0.07800395801456882,0.6958417932471224
noxij,123,35150,0.6359747552589334,0.057689167408651515,0.08913500057373044,0.7005571436211889
noxij,124,34400,0.7780229078493082,0.05577381042806908,0.07649307740557969,0.7975760538713432
noxij,125,32750,0.6216747028171383,0.08830257845903171,0.10436387346816324,0.7407360413728643
noxij,126,30800,0.6526966024663198,0.07190752409277605,0.089459158656288,0.7297847012096481
noxij,143,42050,0.7080794291310476,0.0340432890445242,0.04883322023751425,0.728744004630964
noxij,144,38500,0.6779191392481897,0.040740397676825524,0.054820955611239924,0.7801150090359839
noxij,145,54698,0.7189739315636277,0.04629562438944682,0.06010740393203803,0.8001907311942968
noxij,146,72600,0.7333174254022053,0.040648020827942645,0.05273207711698369,0.807274892129552
