domain,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
CC,task,215692,0.3543412330488192,0.4739929692721459,0.5924837804419736,0.5597518684049478
CC,social,184616,0.34785680617713377,0.44500612125534944,0.5881275528251911,0.5651460328465572
