domain,role,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
CC,purple,task,104317,0.30696908788743427,0.4645349723993991,0.5640752316194217,0.5383398679026429
CC,purple,social,90804,0.36198103267312814,0.5020759840807952,0.595729475998956,0.5661314479538346
CC,yellow,task,111375,0.38198424232562006,0.46658207711673816,0.6207514226088039,0.5798069584736252
CC,yellow,social,93812,0.3335284404111972,0.38200124035393446,0.5859843472804607,0.5641922142156653
