epoch,train_loss,val_organizer_score,best_epoch,best_val_organizer_score,stale_epochs,train_seconds,val_seconds,epoch_seconds
1,1.742794156074524,0.01674478048950558,1,0.01674478048950558,0,13.134871641988866,6.463917178014526,19.6100284899876
2,1.5224863290786743,0.0,1,0.01674478048950558,1,12.494519717001822,6.2844313840032555,18.779137348989025
3,1.1584638357162476,0.028713061288201253,3,0.028713061288201253,0,13.828377102006925,6.2112461240030825,20.049318451987347
4,1.0589674711227417,-0.002516547066765433,3,0.028713061288201253,1,12.89006055300706,6.245141357998364,19.135350193013437
5,0.9441549181938171,-0.006687907471023762,3,0.028713061288201253,2,13.16418387502199,6.204329942003824,19.368668087990955
6,1.029789686203003,0.002728303517565839,3,0.028713061288201253,3,12.759206223010551,6.232640139001887,18.99198599997908
7,0.8957301378250122,-0.0057596806883130226,3,0.028713061288201253,4,12.971301362005761,6.216654251009459,19.18809700399288
8,0.7757114171981812,0.022514937927078375,3,0.028713061288201253,5,13.948770793009317,6.218827614997281,20.167756895010825
9,1.0699687004089355,0.024283429634113615,3,0.028713061288201253,6,12.446793923008954,6.222623684996506,18.669579148001503
