group,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
overall,task,215692,0.42150481470729667,0.4988358920505336,0.6485579402392089,0.6388832223726425
overall,social,184616,0.35191615284380673,0.4375819758867605,0.5886415268118893,0.5595398015339949
