domain,role,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
CC,purple,task,104317,0.36378788042792776,0.47874429676125685,0.6275686488115775,0.6238868065607714
CC,purple,social,90804,0.32886230364880503,0.4623653692920352,0.5606109477591129,0.5267278974494516
CC,yellow,task,111375,0.45332922075923576,0.4939515447697721,0.6708758112919776,0.6529292929292929
CC,yellow,social,93812,0.3755310987461796,0.41781857103494857,0.6189889510226853,0.591299620517631
