domain,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
CC,task,215692,0.38241923629768587,0.41308218740812985,0.6032876178555527,0.6084880292268605
CC,social,184616,-0.05279578862667214,0.0891197880492658,0.15509541781342456,0.1369274602417992
