domain,role,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
CC,purple,task,104317,0.28465513097096734,0.37406548556288394,0.5474206289529744,0.5532655271911577
CC,purple,social,90804,-0.043133443279627696,0.07315031642665731,0.09731960712593907,0.10718690806572398
CC,yellow,task,111375,0.4621263601265539,0.4358286096008799,0.6660928995357333,0.6602109988776655
CC,yellow,social,93812,-0.0718492240693653,0.09455270921556654,0.19892861106004578,0.1657144075384812
