epoch,train_loss,val_ccc,val_mae,val_rmse,val_pearson,best_epoch,best_val_ccc,stale_epochs
1,0.46273911888428154,0.832944658652201,0.09179352683894232,0.11559347493351178,0.8508499080283052,1,0.832944658652201,0
2,0.2529115423313162,0.8434191337243979,0.082202562662259,0.10228753660030425,0.8666023216838099,2,0.8434191337243979,0
3,0.2246537972550366,0.8660028604289625,0.07227321881927633,0.09536433380934427,0.8714859618938049,3,0.8660028604289625,0
4,0.20275892588973704,0.8605523507285535,0.07432912510949083,0.09630746843172863,0.8759346727228334,3,0.8660028604289625,1
5,0.18980095317350568,0.8591304730918609,0.07411307422934037,0.09781507506466089,0.86188597049206,3,0.8660028604289625,2
6,0.18526426336383292,0.8549825443713192,0.08035822113742909,0.1035224413364965,0.864120972984888,3,0.8660028604289625,3
7,0.17244662155103946,0.873212259752564,0.06831120394494074,0.08978655943604939,0.8811904311683391,7,0.873212259752564,0
8,0.17718720897126594,0.8536410248851067,0.07446975259294611,0.09682665696832089,0.8708930471128286,7,0.873212259752564,1
9,0.16479545024877096,0.8616478389561013,0.07372825761942109,0.09800588988656957,0.8731998336165695,7,0.873212259752564,2
10,0.16987510231318395,0.8840657994115867,0.06544878549086908,0.0879948017663238,0.8887534903090929,10,0.8840657994115867,0
11,0.148715668949633,0.8720363792686348,0.07040571911305668,0.09011379566790474,0.8918289802427642,10,0.8840657994115867,1
12,0.14892150585164024,0.8645041636303331,0.07824464803559697,0.1019535613284089,0.8802619388412943,10,0.8840657994115867,2
13,0.14462390245653647,0.8635387217019037,0.07298703591560231,0.09975607259398679,0.871005301431359,10,0.8840657994115867,3
14,0.13631968554212243,0.8680015905047052,0.07171101139331042,0.09335067266560285,0.8770307447956001,10,0.8840657994115867,4
15,0.13026287674245254,0.8874910773195065,0.06288769194146875,0.08613760018979122,0.8877025764424766,15,0.8874910773195065,0
16,0.1266115115163076,0.8711750654376117,0.06866741312716773,0.09372552708934798,0.876914221683824,15,0.8874910773195065,1
17,0.13164056746999203,0.8651315298359027,0.07052287625730727,0.09256437466914944,0.8748389696200967,15,0.8874910773195065,2
18,0.12176937836309823,0.8756170817908383,0.06330069602650236,0.08610195226227099,0.8795216790360901,15,0.8874910773195065,3
19,0.12072639537779666,0.8822154321021682,0.06537184424840518,0.08656378142393166,0.8852521631109734,15,0.8874910773195065,4
20,0.1115488256868078,0.8735580189365891,0.06514170796557323,0.08998397538542365,0.8848858264757093,15,0.8874910773195065,5
21,0.11563190208614202,0.8696903496293135,0.06809651523350926,0.09001804235285081,0.874708551061507,15,0.8874910773195065,6
