domain,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
CC,task,215692,0.1603506553994008,0.29675562429787017,0.4767729511990987,0.5017478626930995
CC,social,184616,-0.025968462210266566,0.06724967930492656,0.08255193732783457,0.09783009056636478
