domain,role,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
CC,purple,task,104317,0.1980010341105282,0.34847036870099996,0.5295953833783427,0.5832222935858968
CC,purple,social,90804,-0.016565329261821277,0.051540320181179086,0.040095111593346756,0.08387295713845205
CC,yellow,task,111375,0.12893379590446513,0.27012719382644346,0.4243041826284737,0.42543658810325474
CC,yellow,social,93812,-0.04200198221244109,0.07644286147503603,0.11372608892359667,0.11133970067795165
