domain,mode,param,head,class,support,predicted,precision,recall,f1,true_positive,false_positive,false_negative
CR,hmm_uniform_start,mix=0.75;strength=0.5;alpha=1,social,4,0,0,nan,nan,nan,0,0,0
CR,hmm_uniform_start,mix=0.75;strength=1;alpha=1,task,0,47407,46492,0.9140927471392928,0.896449891366254,0.9051853587365147,42498,3994,4909
CR,hmm_uniform_start,mix=0.75;strength=1;alpha=1,task,1,4384,232,0.0,0.0,nan,0,232,4384
CR,hmm_uniform_start,mix=0.75;strength=1;alpha=1,task,2,1298,3959,0.323566557211417,0.9869029275808937,0.4873501997336885,1281,2678,17
CR,hmm_uniform_start,mix=0.75;strength=1;alpha=1,task,3,12257,14663,0.7154061242583373,0.8558374806233173,0.7793462109955425,10490,4173,1767
CR,hmm_uniform_start,mix=0.75;strength=1;alpha=1,social,0,954,9468,0.042881284326151244,0.42557651991614254,0.0779121090001919,406,9062,548
CR,hmm_uniform_start,mix=0.75;strength=1;alpha=1,social,1,3077,6596,0.46649484536082475,1.0,0.6362038664323374,3077,3519,0
CR,hmm_uniform_start,mix=0.75;strength=1;alpha=1,social,2,11812,1231,0.8708367181153533,0.09075516423975619,0.16437936057655447,1072,159,10740
CR,hmm_uniform_start,mix=0.75;strength=1;alpha=1,social,3,1452,0,nan,0.0,nan,0,0,1452
CR,hmm_uniform_start,mix=0.75;strength=1;alpha=1,social,4,0,0,nan,nan,nan,0,0,0
CR,hmm_uniform_start,mix=0.75;strength=2;alpha=1,task,0,47407,46868,0.9142698642997354,0.9038749551753961,0.9090426942455583,42850,4018,4557
CR,hmm_uniform_start,mix=0.75;strength=2;alpha=1,task,1,4384,197,0.0,0.0,nan,0,197,4384
CR,hmm_uniform_start,mix=0.75;strength=2;alpha=1,task,2,1298,3783,0.3386201427438541,0.9869029275808937,0.5042314505018697,1281,2502,17
CR,hmm_uniform_start,mix=0.75;strength=2;alpha=1,task,3,12257,14498,0.7283073527383087,0.8614669168638329,0.7893104092692953,10559,3939,1698
CR,hmm_uniform_start,mix=0.75;strength=2;alpha=1,social,0,954,9470,0.04287222808870116,0.42557651991614254,0.07789716039907904,406,9064,548
CR,hmm_uniform_start,mix=0.75;strength=2;alpha=1,social,1,3077,6609,0.4655772431532758,1.0,0.6353499896758207,3077,3532,0
CR,hmm_uniform_start,mix=0.75;strength=2;alpha=1,social,2,11812,1216,0.8692434210526315,0.08948526921774466,0.16226588885477433,1057,159,10755
CR,hmm_uniform_start,mix=0.75;strength=2;alpha=1,social,3,1452,0,nan,0.0,nan,0,0,1452
CR,hmm_uniform_start,mix=0.75;strength=2;alpha=1,social,4,0,0,nan,nan,nan,0,0,0
CR,hmm_uniform_start,mix=0.75;strength=4;alpha=1,task,0,47407,47198,0.9149116487986779,0.9108781403590187,0.9128904391945457,43182,4016,4225
CR,hmm_uniform_start,mix=0.75;strength=4;alpha=1,task,1,4384,157,0.0,0.0,nan,0,157,4384
CR,hmm_uniform_start,mix=0.75;strength=4;alpha=1,task,2,1298,3628,0.35308710033076074,0.9869029275808937,0.5200974421437271,1281,2347,17
CR,hmm_uniform_start,mix=0.75;strength=4;alpha=1,task,3,12257,14363,0.7467102972916522,0.8750101982540589,0.8057851239669422,10725,3638,1532
CR,hmm_uniform_start,mix=0.75;strength=4;alpha=1,social,0,954,9591,0.039724741945573974,0.39937106918238996,0.07226173541963014,381,9210,573
CR,hmm_uniform_start,mix=0.75;strength=4;alpha=1,social,1,3077,6556,0.4693410616229408,1.0,0.6388456347970518,3077,3479,0
CR,hmm_uniform_start,mix=0.75;strength=4;alpha=1,social,2,11812,1148,0.9102787456445993,0.08846935320013545,0.1612654320987654,1045,103,10767
CR,hmm_uniform_start,mix=0.75;strength=4;alpha=1,social,3,1452,0,nan,0.0,nan,0,0,1452
CR,hmm_uniform_start,mix=0.75;strength=4;alpha=1,social,4,0,0,nan,nan,nan,0,0,0
CR,hmm_uniform_start,mix=0.75;strength=8;alpha=1,task,0,47407,47751,0.9158551653368516,0.9225008964920792,0.9191660186216607,43733,4018,3674
CR,hmm_uniform_start,mix=0.75;strength=8;alpha=1,task,1,4384,59,0.0,0.0,nan,0,59,4384
CR,hmm_uniform_start,mix=0.75;strength=8;alpha=1,task,2,1298,2995,0.42771285475792986,0.9869029275808937,0.596785464709993,1281,1714,17
CR,hmm_uniform_start,mix=0.75;strength=8;alpha=1,task,3,12257,14541,0.7452032184856612,0.8840662478583666,0.8087170684379431,10836,3705,1421
CR,hmm_uniform_start,mix=0.75;strength=8;alpha=1,social,0,954,9681,0.03563681437867989,0.36163522012578614,0.06488011283497884,345,9336,609
CR,hmm_uniform_start,mix=0.75;strength=8;alpha=1,social,1,3077,6521,0.4718601441496703,1.0,0.6411752448426755,3077,3444,0
CR,hmm_uniform_start,mix=0.75;strength=8;alpha=1,social,2,11812,1093,1.0,0.0925330172705723,0.16939170864006198,1093,0,10719
CR,hmm_uniform_start,mix=0.75;strength=8;alpha=1,social,3,1452,0,nan,0.0,nan,0,0,1452
CR,hmm_uniform_start,mix=0.75;strength=8;alpha=1,social,4,0,0,nan,nan,nan,0,0,0
CR,hmm_uniform_start,mix=0.75;strength=12;alpha=1,task,0,47407,48150,0.9178816199376947,0.9322673866728542,0.9250185753006058,44196,3954,3211
CR,hmm_uniform_start,mix=0.75;strength=12;alpha=1,task,1,4384,0,nan,0.0,nan,0,0,4384
CR,hmm_uniform_start,mix=0.75;strength=12;alpha=1,task,2,1298,2925,0.4437606837606838,1.0,0.6147288657352593,1298,1627,0
CR,hmm_uniform_start,mix=0.75;strength=12;alpha=1,task,3,12257,14271,0.7698129072945133,0.8963041527290528,0.8282569360675512,10986,3285,1271
CR,hmm_uniform_start,mix=0.75;strength=12;alpha=1,social,0,954,9836,0.03161854412362749,0.3259958071278826,0.05764596848934198,311,9525,643
CR,hmm_uniform_start,mix=0.75;strength=12;alpha=1,social,1,3077,6309,0.48771596132509115,1.0,0.6556573620285532,3077,3232,0
CR,hmm_uniform_start,mix=0.75;strength=12;alpha=1,social,2,11812,1150,1.0,0.09735861835421605,0.17744175281592348,1150,0,10662
CR,hmm_uniform_start,mix=0.75;strength=12;alpha=1,social,3,1452,0,nan,0.0,nan,0,0,1452
CR,hmm_uniform_start,mix=0.75;strength=12;alpha=1,social,4,0,0,nan,nan,nan,0,0,0
CR,hmm_uniform_start,mix=1;strength=0.25;alpha=1,task,0,47407,46382,0.914384890690354,0.8946147193452444,0.9043917730224226,42411,3971,4996
CR,hmm_uniform_start,mix=1;strength=0.25;alpha=1,task,1,4384,255,0.0,0.0,nan,0,255,4384
CR,hmm_uniform_start,mix=1;strength=0.25;alpha=1,task,2,1298,3941,0.325044404973357,0.9869029275808937,0.4890246230196602,1281,2660,17
