scope,mode,param,head,n_frames,accuracy,kappa,n_sequences,n_transitions,true_flips,pred_flips,true_flip_rate,pred_flip_rate,flip_rate_ratio
CC,hmm_uniform_start,mix=1;strength=12;alpha=1,mean,400308,0.6344420253560736,0.4422293229203131,28,400280,236,356,0.0005895872888977715,0.0008893774357949435,1.5084745762711864
CC,hmm_uniform_start,mix=1;strength=8;alpha=1,mean,400308,0.6188575647238369,0.423600062855939,28,400280,236,488,0.0005895872888977715,0.0012191465973818327,2.0677966101694913
CC,hmm_uniform_start,mix=1;strength=4;alpha=1,mean,400308,0.6108167115373133,0.41378770837620243,28,400280,236,732,0.0005895872888977715,0.0018287198960727491,3.1016949152542375
CC,hmm_uniform_start,mix=0.75;strength=12;alpha=1,mean,400308,0.609838844736011,0.41183643013345983,28,400280,236,779,0.0005895872888977715,0.0019461377036074747,3.3008474576271185
CC,hmm_uniform_start,mix=0.75;strength=8;alpha=1,mean,400308,0.6062444902478752,0.40634265178479,28,400280,236,1005,0.0005895872888977715,0.0025107424802638155,4.258474576271187
CC,hmm_uniform_start,mix=0.5;strength=12;alpha=1,mean,400308,0.6063359289278356,0.40632502912611773,28,400280,236,1041,0.0005895872888977715,0.002600679524332967,4.411016949152542
CC,hmm_uniform_start,mix=1;strength=2;alpha=1,mean,400308,0.6053610425740718,0.40511317409243186,28,400280,236,1164,0.0005895872888977715,0.0029079644249025683,4.932203389830509
CC,hmm_uniform_start,mix=0.5;strength=8;alpha=1,mean,400308,0.6034536480626038,0.4024791838333747,28,400280,236,1316,0.0005895872888977715,0.0032876986109723195,5.576271186440678
CC,hmm_uniform_start,mix=0.25;strength=12;alpha=1,mean,400308,0.6012515082789298,0.39951924865632893,28,400280,236,1445,0.0005895872888977715,0.003609973018886779,6.122881355932203
CC,hmm_uniform_start,mix=0.75;strength=4;alpha=1,mean,400308,0.6010298620976049,0.39945316180746215,28,400280,236,1468,0.0005895872888977715,0.0036674327970420703,6.220338983050848
CC,hmm_uniform_start,mix=1;strength=1;alpha=1,mean,400308,0.5983155614776303,0.3959996013703949,28,400280,236,1651,0.0005895872888977715,0.004124612771060258,6.995762711864407
CC,hmm_uniform_start,mix=0.25;strength=8;alpha=1,mean,400308,0.5971937684071378,0.3944588659940151,28,400280,236,1795,0.0005895872888977715,0.004484360947336864,7.6059322033898304
CC,hmm_uniform_start,mix=0.5;strength=4;alpha=1,mean,400308,0.5961276538696241,0.3931377033376792,28,400280,236,1857,0.0005895872888977715,0.004639252523233737,7.86864406779661
CC,hmm_uniform_start,mix=0.75;strength=2;alpha=1,mean,400308,0.5937059113401606,0.38950971321366784,28,400280,236,2088,0.0005895872888977715,0.005216348556010792,8.847457627118644
CC,hmm_uniform_start,mix=1;strength=0.5;alpha=1,mean,400308,0.5922195290388663,0.3879431164532401,28,400280,236,2308,0.0005895872888977715,0.005765963825322275,9.779661016949152
CC,hmm_uniform_start,mix=0.25;strength=4;alpha=1,mean,400308,0.591351584252763,0.38690687471556695,28,400280,236,2479,0.0005895872888977715,0.006193164784650745,10.504237288135593
CC,hmm_uniform_start,mix=0.5;strength=2;alpha=1,mean,400308,0.5909118961417406,0.386060574852255,28,400280,236,2553,0.0005895872888977715,0.006378035375237334,10.817796610169491
CC,hmm_uniform_start,mix=0.75;strength=1;alpha=1,mean,400308,0.5892996242487041,0.3838864442503266,28,400280,236,2791,0.0005895872888977715,0.006972619166583391,11.826271186440678
CC,hmm_uniform_start,mix=1;strength=0.25;alpha=1,mean,400308,0.5880097096980834,0.3824687787021788,28,400280,236,3032,0.0005895872888977715,0.007574697711601879,12.847457627118644
CC,hmm_uniform_start,mix=0.25;strength=2;alpha=1,mean,400308,0.5877868004892691,0.3820199346434806,28,400280,236,3208,0.0005895872888977715,0.008014389927051065,13.59322033898305
CC,hmm_uniform_start,mix=0.75;strength=0.5;alpha=1,mean,400308,0.5872918445916315,0.3816319251285187,28,400280,236,3529,0.0005895872888977715,0.008816328570001,14.953389830508474
CC,hmm_uniform_start,mix=0.5;strength=1;alpha=1,mean,400308,0.587447826100852,0.3815686598199361,28,400280,236,3286,0.0005895872888977715,0.008209253522534226,13.923728813559322
CC,hmm_uniform_start,mix=0.5;strength=0.5;alpha=1,mean,400308,0.5865464854957602,0.38052411524538426,28,400280,236,3941,0.0005895872888977715,0.009845608074347957,16.699152542372882
CC,hmm_uniform_start,mix=0.25;strength=1;alpha=1,mean,400308,0.586370606142883,0.38021542073022796,28,400280,236,3867,0.0005895872888977715,0.009660737483761367,16.385593220338983
CC,hmm_uniform_start,mix=0.75;strength=0.25;alpha=1,mean,400308,0.5860955969873476,0.3799581266466747,28,400280,236,4217,0.0005895872888977715,0.010535125412211452,17.86864406779661
CC,hmm_uniform_start,mix=0.25;strength=0.5;alpha=1,mean,400308,0.5856065172539096,0.3794238348321544,28,400280,236,4596,0.0005895872888977715,0.011481962626161687,19.47457627118644
CC,hmm_uniform_start,mix=0.5;strength=0.25;alpha=1,mean,400308,0.585470251319019,0.37923759031503945,28,400280,236,4673,0.0005895872888977715,0.011674327970420706,19.800847457627118
CC,hmm_uniform_start,mix=0.25;strength=0.25;alpha=1,mean,400308,0.5849911988093879,0.3786794250868525,28,400280,236,5285,0.0005895872888977715,0.013203257719596283,22.39406779661017
CC,baseline,none,mean,400308,0.5841681249244107,0.3775637384983993,28,400280,236,9608,0.0005895872888977715,0.024003197761566904,40.71186440677966
