domain,role,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
CR,purple,task,65346,0.21856673926935857,0.2875782245529524,0.6094164986898023,0.5296881216906926
CR,purple,social,17295,0.4443935315664123,0.3444682195453896,0.6883376844172684,0.6648164209309049
CR,yellow,task,0,nan,nan,nan,nan
CR,yellow,social,0,nan,nan,nan,nan
