role,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
purple,task,384143,0.17487279178160894,0.30547412806646257,0.6707997888486453,0.7004240608315133
purple,social,384143,-0.058106258180629033,0.15811729749771572,0.276751641206309,0.30837734906011566
yellow,task,0,nan,nan,nan,nan
yellow,social,0,nan,nan,nan,nan
