domain,mode,feature,head,n_frames,kappa,accuracy,weights
CC,role_head,combined,task,215692,0.3707549515522018,0.6265508224690762,"{""purple_task"": [0.4, 0.2, 0.4], ""yellow_task"": [0.55, 0.15, 0.3]}"
CC,role_head,combined,social,184616,0.3455652081788277,0.5978355072149759,"{""purple_social"": [0.35, 0.3, 0.35], ""yellow_social"": [0.5, 0.15, 0.35]}"
