group,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
overall,task,281038,0.2675082873088324,0.37438411110646236,0.5682849050399645,0.5665461610173713
overall,social,201911,0.23804311189569993,0.32199669806049724,0.5158439210766381,0.5225371574604653
