domain,role,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
CC,purple,task,104317,0.27651231833003115,0.4352588301075264,0.5641075625479844,0.5434972248051612
CC,purple,social,90804,0.11224589462491676,0.28269706070376377,0.3598455315932192,0.323069468305361
CC,yellow,task,111375,0.39816356583924456,0.4532252550007031,0.6321067751433392,0.6257149270482604
CC,yellow,social,93812,0.12462907647752026,0.24239506086503643,0.34149432086801546,0.30013217925212127
