role,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
purple,task,65346,0.44952132705366654,0.4288719744104902,0.7450319862782047,0.72140605392832
purple,social,17295,-0.027719278920254827,0.02485113137130269,0.011227829014858033,0.04885805145995953
yellow,task,0,nan,nan,nan,nan
yellow,social,0,nan,nan,nan,nan
